"image","xmin","ymin","xmax","ymax","label"
"Screen Shot 2021-07-25 at 4.07.49 PM.png",280.90426058743174,61.43590415396341,366.51264354935114,114.75026572622903,"fire"
"Screen Shot 2021-07-25 at 4.07.49 PM.png",544.0356042413764,176.14422309689405,594.5883025956284,509.948622044509,"fire"
"Screen Shot 2021-07-25 at 4.07.49 PM.png",624.9661444992316,119.87996295215638,659.3105420722337,161.72865531115028,"fire"
"Screen Shot 2021-07-25 at 4.07.49 PM.png",605.7876640945185,354.49162031964556,642.2979342768102,438.81627078172636,"fire"
"Screen Shot 2021-07-25 at 4.08.55 PM.png",269.4476746606045,573.5090412563749,417.9942530897797,668.0000000000001,"fire"
"Screen Shot 2021-07-25 at 4.08.55 PM.png",881.3417808657787,467.14437866210943,969.3752233286373,668.0000000000001,"fire"
"Screen Shot 2021-07-25 at 4.08.55 PM.png",430.0827404585041,615.9333987765842,529.0501777023566,668,"fire"
"Screen Shot 2021-07-25 at 4.08.55 PM.png",0,466.2407523261177,58.50635766201332,534.6332185533312,"fire"
"Screen Shot 2021-07-25 at 4.10.05 PM.png",280.4267187900231,362.4935659464123,426.2985519659324,658,"fire"
"Screen Shot 2021-07-25 at 4.11.46 PM.png",824.4038262038935,221.43329022381758,916.7829384392077,456.4669090477196,"fire"
"Screen Shot 2021-07-25 at 4.11.46 PM.png",985.7724491974044,170.4638935810811,1092.4046373377732,503.8584776182433,"fire"
"Screen Shot 2021-07-25 at 4.11.55 PM.png",402.2151369855704,282.5365670494046,655.501956860485,652.7260752942593,"fire"
"Screen Shot 2021-07-25 at 4.11.55 PM.png",899.2059599662739,328.0491222768103,1014.9110444949624,600.9343374647233,"fire"
"Screen Shot 2021-07-25 at 4.11.55 PM.png",656.1693476775956,562.154015629302,722.9782071806694,661.4754544564805,"fire"
"Screen Shot 2021-07-25 at 4.11.41 PM.png",955.1181647295509,712.8904622395834,1550,884,"fire"
"Screen Shot 2021-07-25 at 4.11.41 PM.png",1317.807076876281,639.5128996984256,1396.7729812371929,743.4734822123444,"fire"
"Screen Shot 2021-07-25 at 4.11.41 PM.png",1436.4533104401469,442.542341561153,1550,761.7801714783884,"fire"
"Screen Shot 2021-07-25 at 4.11.41 PM.png",1070.499767866291,588.893423730843,1207.8022140753073,696.5057934289691,"fire"
"Screen Shot 2021-07-25 at 4.11.41 PM.png",84.1397878511356,115.0609095781699,164.32335024974387,302.10688588811064,"fire"
"Screen Shot 2021-07-25 at 4.11.41 PM.png",418.3174908747439,7.573246396821121,531.4690128180499,212.2615513125599,"fire"
"Screen Shot 2021-07-25 at 4.11.41 PM.png",549.8077059052681,809.2975405404394,964.7328761366548,880.7488447752036,"fire"
"Screen Shot 2021-07-25 at 4.11.41 PM.png",1231.119171309341,604.8911043949055,1309.4492094112877,707.8392539773408,"fire"
"Screen Shot 2021-07-25 at 4.12.08 PM.png",675.46171875,160.15098438688514,931.06435546875,523.8805439235231,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",906.8065573770492,405.54082208346824,1183.876793032787,522.901554404145,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",790.1645598531421,484.3083878749393,906.3901233777323,601.2808622844478,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",1354.7788464822404,291.17435751801327,1376,339.9449529301935,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",1037.7146089480875,163.48482754564037,1102.9536714480876,362.79191565637143,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",844.1886334528689,617.7999134755505,966.7371648736339,709.897239566467,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",943.8931395150273,779.2932856268216,1087.4353782445355,838.1260752307319,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",974.730549863388,686.1437608788051,1030.7206839139344,752.0118737097232,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",1135.3727416325137,827.4655135554971,1168.5940232240437,845.1106823540722,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",833.0858072916667,842.8549621265787,892.7482155054645,870,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",862.4813481898907,730.2261431600145,901.9283043032787,768.7463537028416,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",870.8306800717213,800.7588535763439,899.7475559255464,830.2098692266434,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",604.5431203039618,759.146978348648,622.24317153347,787.608892411148,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",691.8940296277323,809.2750320039265,726.231615010246,836.8087404873705,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",750.694840761612,581.2792747378967,832.9557462431694,626.1137777536027,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",673.1392631489072,597.1824875273235,732.2901468579236,641.6954522799952,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",680.4387444501366,733.9719813845936,739.8166154371585,781.8813659984213,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",599.4679858265027,630.9877512244981,633.1887679303279,664.5292544982594,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",605.3229358777322,694.9419501902526,642.1665599385245,719.4669006031412,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",457.8616098872951,661.3977873016515,567.3233563866121,741.258775780238,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",535.9555135758197,509.2613987107351,648.0571230362023,636.2417744849013,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",418.90965676229507,162.03455791572216,550.0655310792349,252.5556495152607,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",66.81750981898907,680.5324321213164,234.8501430157104,763.3785172694706,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",260.2924062926913,611.4081253288941,428.44284707991807,735.0579296369009,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",180.6774675546448,329.4988112375526,384.6311816939891,427.9537173256355,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",165.98066086065575,439.4814051494697,387.754849726776,627.8017160682481,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",392.933243681694,346.0189629589338,565.9037909836065,533.5765146838569,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",634.6180626707651,212.38881639866014,689.6194757513662,306.4850723187541,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",587.278502817623,316.17822202376135,659.0997374487706,408.97543951637385,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",226.15239071038252,224.3689138778133,355.0475249743853,348.32049275926977,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",414.9369663592896,247.02461361267407,463.5348232581967,314.5176135443653,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",557.9439997438525,313.9679445256841,588.2257364241804,369.90899911198596,"fire"
"Screen Shot 2021-07-25 at 4.12.28 PM.png",0,640.6304141029793,44.80029456967213,687.157991241297,"fire"
"Screen Shot 2021-07-25 at 4.12.12 PM.png",395.6216731504013,0,524.1374344956027,662.5884184966217,"fire"
"Screen Shot 2021-07-25 at 4.12.12 PM.png",756.7953874765197,591.7869510135135,962.3812227843237,727.4667440878379,"fire"
"Screen Shot 2021-07-25 at 4.12.12 PM.png",1213.8071273053279,583.1069467905405,1379.161888447746,662.2715371621622,"fire"
"Screen Shot 2021-07-25 at 4.12.12 PM.png",1050.150936005806,798.2908572635135,1127.4939039553449,832,"fire"
"Screen Shot 2021-07-25 at 4.12.12 PM.png",1201.6342193103228,757.4866976351352,1253.1447005475154,807.8710937500001,"fire"
"Screen Shot 2021-07-25 at 4.12.12 PM.png",1450.7742937265198,778.371410472973,1497.9822097528177,818.1681798986488,"fire"
"Screen Shot 2021-07-25 at 4.12.12 PM.png",1455.9561136547984,632.3359375,1490.0720831198769,682.4750844594595,"fire"
"Screen Shot 2021-07-25 at 4.12.12 PM.png",1556.0026794100067,682.4208192567568,1582,748.0497255067568,"fire"
"Screen Shot 2021-07-25 at 4.12.21 PM.png",403.7822158896858,833.2291975350215,450.9433177510246,888,"fire"
"Screen Shot 2021-07-25 at 4.12.21 PM.png",502.82960131702526,697.7634417654454,590.4192644296448,797.9961751302083,"fire"
"Screen Shot 2021-07-25 at 4.12.21 PM.png",542.4894707351434,318.0305807179418,589.0832394125682,407.69804855872843,"fire"
"Screen Shot 2021-07-25 at 4.12.21 PM.png",647.4282573428961,639.8016343390805,680.8158048369194,700.2484032641883,"fire"
"Screen Shot 2021-07-25 at 4.12.21 PM.png",1180.2462853270151,153.59523869656968,1295.7314906719605,251.1673303362967,"fire"
"Screen Shot 2021-07-25 at 4.12.21 PM.png",1193.3545258068648,640.540072737069,1302.1160129567966,679.8443701733117,"fire"
"Screen Shot 2021-07-25 at 4.12.34 PM.png",165.68960161052766,426.4656449915521,350.06754130379096,725.3662037170748,"fire"
"Screen Shot 2021-07-25 at 4.12.34 PM.png",367.60953469198256,605.0608316305164,422.1400406634221,738.7498555914972,"fire"
"Screen Shot 2021-07-25 at 4.12.34 PM.png",444.68667712602456,422.0113311034254,484.78535636526635,469.9200457504188,"fire"
"Screen Shot 2021-07-25 at 4.12.34 PM.png",651.6127297323258,555.3947961493473,783.3990762679302,686.707525849122,"fire"
"Screen Shot 2021-07-25 at 4.12.34 PM.png",851.6027992123462,223.97120923167455,947.3779480981044,275.68541307149667,"fire"
"Screen Shot 2021-07-25 at 4.13.05 PM.png",737.5579667221652,379.58497394676954,868.684404350239,666.5273671666852,"fire"
"Screen Shot 2021-07-25 at 4.13.05 PM.png",895.3651505934084,100.06903607383715,977.9908021687158,371.57665885532305,"fire"
"Screen Shot 2021-07-25 at 4.13.05 PM.png",594.4281831668375,723.9223884325045,683.2471007300205,792,"fire"
"Screen Shot 2021-07-25 at 4.13.05 PM.png",348.1443716914276,726.9040895939721,529.1311325990437,792.0000000000001,"fire"
"Screen Shot 2021-07-25 at 4.13.05 PM.png",106.89791026297814,516.9648350771537,246.48365245047813,672.8272594499334,"fire"
"Screen Shot 2021-07-25 at 4.13.05 PM.png",7.545844006147541,257.42250421500336,85.96074485570355,379.69964155126,"fire"
"Screen Shot 2021-07-25 at 4.13.05 PM.png",1094.9443391393443,680.1905424345027,1219.7566267503416,744.0120153613456,"fire"
"Screen Shot 2021-07-25 at 4.12.54 PM.png",589.0258244748975,481.9882260065009,715.9372638639855,690.3536795734489,"fire"
"Screen Shot 2021-07-25 at 4.12.54 PM.png",376.34851274334017,704.2702725821167,465.7470246862193,756.7796817974452,"fire"
"Screen Shot 2021-07-25 at 4.12.54 PM.png",151.46491779264855,654.9816270814324,301.16330286244875,778.7607261490647,"fire"
"Screen Shot 2021-07-25 at 4.12.54 PM.png",516.425,655.0486998175182,622.2322605820953,745.6924131073221,"fire"
"Screen Shot 2021-07-25 at 4.13.01 PM.png",234.57092885502047,260.40176155197787,362.5333536116803,393.1124338499257,"fire"
"Screen Shot 2021-07-25 at 4.13.01 PM.png",855.5042328381147,356.92120597731895,930.9117091444672,509.6322391133912,"fire"
"Screen Shot 2021-07-25 at 4.12.46 PM.png",19.701269397839823,437.6842105263158,418.39562841530056,762.9535875822369,"fire"
"Screen Shot 2021-07-25 at 4.12.46 PM.png",425.84177606301233,579.7378700657895,671.8949189399762,750.2206645764802,"fire"
"Screen Shot 2021-07-25 at 4.12.46 PM.png",863.8268602715165,450.7995862458881,1348,595.8206722861842,"fire"
"Screen Shot 2021-07-25 at 4.12.46 PM.png",946.1801202826161,592.513337787829,1075.8073810514857,662.262296977796,"fire"
"Screen Shot 2021-07-25 at 4.12.46 PM.png",698.8896094817281,637.4415475945723,855.2177971845116,689.5768143503288,"fire"
"Screen Shot 2021-07-25 at 4.12.39 PM.png",225.08891921746925,285.71348281268047,380.19931013597164,337.7631932961962,"fire"
"Screen Shot 2021-07-25 at 4.12.39 PM.png",459.91993655011953,280.89897767805564,623.4190833920338,346.7995192550687,"fire"
"Screen Shot 2021-07-25 at 4.12.39 PM.png",493.80513642524755,0,587.6406323375597,203.92110049658473,"fire"
"Screen Shot 2021-07-25 at 4.12.39 PM.png",654.5033025689463,196.98921652069373,986.594988046448,344.7347224829598,"fire"
"Screen Shot 2021-07-25 at 4.12.39 PM.png",861.6484768560024,79.21991818581402,1390,342.0569319240267,"fire"
"Screen Shot 2021-07-25 at 4.12.39 PM.png",1034.3303416101007,0,1388.48087431694,100.28096118299445,"fire"
"Screen Shot 2021-07-25 at 4.12.39 PM.png",759.2362814314378,112.6267580607021,869.1044688407188,202.2636988387751,"fire"
"Screen Shot 2021-07-25 at 4.13.15 PM.png",283.1123324368169,414.125996945298,399.2877637519211,529.5962258305311,"fire"
"Screen Shot 2021-07-25 at 4.13.15 PM.png",424.60983526511274,472.91570037105754,458.69837719859976,516.6162711799919,"fire"
"Screen Shot 2021-07-25 at 4.13.15 PM.png",516.4496730116547,441.6883705719504,614.599212079491,495.362718684775,"fire"
"Screen Shot 2021-07-25 at 4.13.15 PM.png",650.2882804495389,435.41097156192023,745.1474295861083,487.00654197225765,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",28.29726936048497,584.0370123190958,383.4219272967896,753.9332285396388,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",414.9466275241205,546.3130908403241,913.4631984022797,683.4687840195953,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",799.9864794121413,603.6010872262424,1091.3923389205515,751.1164510758198,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",490.13968472506826,365.5805548996222,687.2807457095287,557.3040071080943,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",1113.5517103184768,589.9731415295211,1206.7471935835042,646.1093699971184,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",520.4681328445184,252.28615332431482,628.4388004824112,349.47485676749807,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",693.9165539350665,6.5763102046778945,720.9873030865778,159.7797396300269,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",613.6932220959272,76.82493416207735,648.0508274099215,116.63761101394402,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",901.3428102587089,121.30316462282275,922.0949987192622,138.40768882876537,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",917.7190825915727,346.4535579994077,961.362279206156,539.6703561251281,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",1232.794218803364,618.6999221551614,1289.6587111509562,690.5820217445249,"fire"
"Screen Shot 2021-07-25 at 4.13.49 PM.png",302.2153551112107,373.93666376833056,415.4583476082223,523.0983626568903,"fire"
"Screen Shot 2021-07-25 at 4.13.29 PM.png",302.0848176549693,117.85015342975484,654.2514140144724,384.0229260674838,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",267.40366170914444,445.62986965250343,482.2378405961834,596.6010070573884,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",491.9509553502818,546.1081583810118,629.735661741163,748.6481352738731,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",391.5007492315574,727.3447501597351,495.83629610655737,812.6537024061919,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",321.8325325387423,611.209253928032,358.0169203461194,634.5511887560989,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",33.80699863121158,5.091655858830448,136.55899478099386,113.5445824378485,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",177.28326776223105,280.5640587788975,210.66787869813012,317.136934301667,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",815.3116435066598,229.6898000497357,899.3972432120902,380.13565097511037,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",737.5816838498976,321.1710699712477,819.4617235527664,372.1128093052974,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",632.5180327868852,366.34390519720023,733.6728191438268,595.1449814126394,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",484.4025182505123,324.7696878085792,575.458605756916,516.0745944905901,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",574.1644090996414,103.2781410642716,668.0439397092725,198.54022171417574,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1102.4590131915984,28.147924373584164,1172.5400846887808,128.3266760390044,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1213.40953269083,119.86741553097409,1382.0737865010246,277.85079785882317,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",926.4312888223617,268.2524761214132,996.138158779457,383.9727982872038,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1247.343589107326,361.4933632776196,1368.8728667712603,615.0868990873315,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1252.1982493916496,652.5677040979322,1422,836,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1162.9556876761014,783.6074513715439,1248.6296282658811,836,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1079.652828429175,512.7766281184654,1270.9859174884732,748.657335019023,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1044.557940974001,334.8500003176551,1167.9386862832991,500.5567109629124,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1183.766320600666,313.0552350012343,1266.8210401191086,499.9373879131331,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1272.291306992828,286.65229837070166,1374.019299916752,362.58860716412056,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",760.3080958632172,453.65147836678085,829.6717817462859,525.2720634148466,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",968.8820584656762,552.0677912261849,1013.9157198546362,605.0909491897072,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",1038.4623923379868,762.6179008625696,1140.5227559074028,824.7907270126625,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",394.4760546074539,344.4311080989341,495.0817274750256,450.2425934178235,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",386.3474865522541,136.26178818032642,521.1530933817879,258.22631881316795,"fire"
"Screen Shot 2021-07-25 at 4.13.45 PM.png",174.55965916367828,574.4478310510572,255.42010638127562,669.0987925476301,"fire"
"Screen Shot 2021-07-25 at 4.13.19 PM.png",0.15594355682206285,271.04969579900893,210.91810015902493,506.04841782696235,"fire"
"Screen Shot 2021-07-25 at 4.13.19 PM.png",204.75892160551143,365.8122939648083,371.8717794783129,421.9656461795315,"fire"
"Screen Shot 2021-07-25 at 4.13.19 PM.png",233.22417839342128,443.14185345713776,367.4601092896175,499.13248638838485,"fire"
"Screen Shot 2021-07-25 at 4.13.19 PM.png",388.7303895043545,418.5604507252439,489.52142607475236,453.1659666639491,"fire"
"Screen Shot 2021-07-25 at 4.13.19 PM.png",520.1831126728996,327.5421068361148,685.4736803065232,405.7073380873554,"fire"
"Screen Shot 2021-07-25 at 4.13.19 PM.png",519.0541497235741,427.3551220348656,547.2091636782787,466.455322265625,"fire"
"Screen Shot 2021-07-25 at 4.13.19 PM.png",667.7874052787739,238.99689208098204,833.7033256489071,384.73648741457293,"fire"
"Screen Shot 2021-07-25 at 4.13.19 PM.png",912.1582594240949,344.00906144988517,986,388.2362350768489,"fire"
"Screen Shot 2021-07-25 at 4.14.18 PM.png",539.1079625668733,657.4307337535511,652.8380635137144,722.3983030007101,"fire"
"Screen Shot 2021-07-25 at 4.14.18 PM.png",905.1507390561311,643.1153435724432,1033.7918051014776,741.0230535333807,"fire"
"Screen Shot 2021-07-25 at 4.14.18 PM.png",1077.277208145805,346.0981494140625,1128.1769013778023,473.3793270596591,"fire"
"Screen Shot 2021-07-25 at 4.14.18 PM.png",784.9905272110649,141.41039395419034,849.6548322594684,252.91833540482952,"fire"
"Screen Shot 2021-07-25 at 4.14.18 PM.png",835.3357143236243,275.08097523082387,891.5179093070652,384.5928817471591,"fire"
"Screen Shot 2021-07-25 at 4.14.18 PM.png",545.4200221849525,27.30683310768821,611.1248529848846,209.29658380681818,"fire"
"Screen Shot 2021-07-25 at 4.14.18 PM.png",709.7525950556216,2.8747756125710224,937.9960378895635,60.5209004350142,"fire"
"Screen Shot 2021-07-25 at 4.14.00 PM.png",148.60945089588992,634.324756832942,299.17702636718747,724,"fire"
"Screen Shot 2021-07-25 at 4.14.00 PM.png",618.6773924454399,637.3725413691047,653.9030907672384,715.4639802710411,"fire"
"Screen Shot 2021-07-25 at 4.14.00 PM.png",270.3708306354025,110.47444611531826,293.49588861880096,160.74496441238497,"fire"
"Screen Shot 2021-07-25 at 4.14.00 PM.png",542.4925826362941,312.75224388450204,649.4038113801374,565.7704456539973,"fire"
"Screen Shot 2021-07-25 at 4.14.00 PM.png",514.3680691926376,549.3397632435056,560.5107188349185,669.3970853653423,"fire"
"Screen Shot 2021-07-25 at 4.14.00 PM.png",489.6925128439198,620.8353840646569,514.9323182479195,660.5423187068635,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",692.1465358568274,671.4761893947259,832.1352021590523,788.624240811877,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",774.829165516729,602.5669902408638,814.0139640476393,664.1066274040958,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",275.2434736168903,729.7478745165854,528.551590629246,776.2634098902098,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",490.1301534901495,453.81713339973527,518.7623973017154,516.967025604755,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",446.7408386230469,92.0014090807335,487.437451171875,142.19985059567068,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",817.5801733929178,111.15149392162843,866.8519332222317,261.7835003925717,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",776.4145457392154,277.0924577174393,822.929813285496,405.4234834081707,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",738.183012058424,400.39031556595205,784.7226387355639,522.1635502913466,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",672.7304347826088,495.57771296200167,751.3420752483867,649.0764119601329,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",626.6945288616678,734.8922293526787,692.1299977178159,804.0000000000001,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",841.966433317765,780.359069215895,907.8732798700748,804.0000000000001,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",318.0269874904467,632.8202865448505,468.92304528277856,738.1542307704786,"fire"
"Screen Shot 2021-07-25 at 4.14.09 PM.png",568.0295948857847,783.6933747858701,643.996355139691,804.0000000000001,"fire"
"Screen Shot 2021-07-25 at 4.14.22 PM.png",507.38117171577784,283.5225441776105,618.2468519127887,632.4367363773175,"fire"
"Screen Shot 2021-07-25 at 4.14.22 PM.png",624.2165423849355,467.5252844967059,727.4314394743546,562.9787174054046,"fire"
"Screen Shot 2021-07-25 at 4.14.22 PM.png",785.6612405528193,441.32131411424325,866.3601477581522,587.8060059049236,"fire"
"Screen Shot 2021-07-25 at 4.14.22 PM.png",926.4577907396399,451.25343322753906,1051.0571814495584,544.0223233806553,"fire"
"Screen Shot 2021-07-25 at 4.14.22 PM.png",617.4630986752717,267.4194744736401,1001.6609088400135,437.9720249460704,"fire"
"Screen Shot 2021-07-25 at 4.14.22 PM.png",722.984117856233,178.94596612275538,911.2826447860053,272.75423670526766,"fire"
"Screen Shot 2021-07-25 at 4.14.22 PM.png",1030.726917565387,328.76158608963243,1126.0158404806384,434.9083996673129,"fire"
"Screen Shot 2021-07-25 at 4.13.55 PM.png",452.0724321209016,665.744050751601,631.8624167520492,731.584427951183,"fire"
"Screen Shot 2021-07-25 at 4.13.55 PM.png",926.0523661629098,542.2566779641544,1097.874878329918,712.2031648407851,"fire"
"Screen Shot 2021-07-25 at 4.13.55 PM.png",1170.2573898565572,601.0148499577502,1251.2342213114753,742.3350445568223,"fire"
"Screen Shot 2021-07-25 at 4.13.55 PM.png",0,643.7129698555424,99.17263820482337,745.9999999999999,"fire"
"Screen Shot 2021-07-25 at 4.14.37 PM.png",486.6034317680027,91.10522558680633,782.0746308699897,504.9122926976757,"fire"
"Screen Shot 2021-07-25 at 4.14.37 PM.png",473.7594235627547,540.9941510509341,553.703657863451,601.7698690068254,"fire"
"Screen Shot 2021-07-25 at 4.14.37 PM.png",676.9560097072435,574.215916535184,742.5832888395889,643.5212143867465,"fire"
"Screen Shot 2021-07-25 at 4.14.37 PM.png",471.0323465098505,663.6057161487294,502.39604518724525,697.3362224755338,"fire"
"Screen Shot 2021-07-25 at 4.14.37 PM.png",511.56665715756617,598.6452022023047,552.4641208814537,620.8185546440585,"fire"
"Screen Shot 2021-07-25 at 4.14.37 PM.png",518.9285211977751,694.299242121469,544.4888678509255,726.766106982248,"fire"
"Screen Shot 2021-07-25 at 4.14.33 PM.png",422.50525751528534,435.3566211270798,616.5671413255775,599.1175649597376,"fire"
"Screen Shot 2021-07-25 at 4.14.33 PM.png",544.0772738249406,102.94138208591085,760.0014536981997,420.12613362907956,"fire"
"Screen Shot 2021-07-25 at 4.14.33 PM.png",586.3839265242867,8.216871242067514,721.1977131719175,72.6024061600096,"fire"
"Screen Shot 2021-07-25 at 4.14.33 PM.png",828.4187265147333,83.84955750553274,1046.8033751114554,227.9879400363961,"fire"
"Screen Shot 2021-07-25 at 4.14.33 PM.png",991.8385418435802,449.38569885878843,1090.482038945737,549.314823918782,"fire"
"Screen Shot 2021-07-25 at 4.14.33 PM.png",805.9369565217391,554.0204778156997,947.855291880732,677.8029743494028,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",187.29555876358697,490.825783058449,456.13267981487775,681.0797775779872,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",461.90965735394025,540.0332410163139,548.3802596382473,718.0019996279761,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",600.5812404466712,610.4640265032517,653.6767312754756,700.2165467062114,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",694.5381496263587,521.7452265556107,776.8207317849865,708.5023996396881,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",550.5501390540081,429.422903447765,636.5217391304348,488.1128747795414,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",952.0622983186141,619.0187247678296,1028.3139436141305,704.9057668857473,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",1039.340236497962,551.9021052069554,1134.044773267663,678.4145047088568,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",271.6676131538723,316.53817420703814,397.62650199558425,376.4273948602155,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",209.48455810546875,333.9778721185378,303.999779742697,496.8017965649801,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",337.65842603600544,61.459177814463445,431.5733005689538,195.9179084683642,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",115.27197796365489,346.5740525449184,188.031762164572,408.9972300588348,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",722.8961712381114,366.1063628558339,832.861036217731,453.98274093708665,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",604.7830332880435,495.0821423404431,668.5775358780571,605.4631050553902,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",871.9145667034647,421.715087890625,1012.6332689368207,478.3523952477403,"fire"
"Screen Shot 2021-07-25 at 4.14.27 PM.png",1089.360988451087,92.42922397727898,1144.9142323369565,118.18723540667713,"fire"
"Screen Shot 2021-07-25 at 4.14.47 PM.png",250.72829271399456,616.7716930561352,713.6927016548489,804,"fire"
"Screen Shot 2021-07-25 at 4.14.47 PM.png",789.5767659062924,695.3112397615818,868.6367677108101,804,"fire"
